city_id,city_name,sensor_id,parameter,date_local,hour_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_minutes
mumbai,Mumbai,12235923,no2,2026-03-29,23,2026-03-29T17:30:00Z,2026-03-29T23:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,0,2026-03-29T18:30:00Z,2026-03-30T00:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,1,2026-03-29T19:30:00Z,2026-03-30T01:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,2,2026-03-29T20:30:00Z,2026-03-30T02:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,3,2026-03-29T21:30:00Z,2026-03-30T03:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-30,4,2026-03-29T22:30:00Z,2026-03-30T04:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,5,2026-03-29T23:30:00Z,2026-03-30T05:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,6,2026-03-30T00:30:00Z,2026-03-30T06:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,0.0,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-30,10,2026-03-30T04:30:00Z,2026-03-30T10:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-30,11,2026-03-30T05:30:00Z,2026-03-30T11:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,12,2026-03-30T06:30:00Z,2026-03-30T12:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-30,13,2026-03-30T07:30:00Z,2026-03-30T13:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,75.0,3
mumbai,Mumbai,12235923,no2,2026-03-30,14,2026-03-30T08:30:00Z,2026-03-30T14:00:00+05:30,22.009999999999998,22.009999999999998,22.0,22.02,22.005,22.015,0.014142135623733162,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-30,14,2026-03-30T08:30:00Z,2026-03-30T14:00:00+05:30,0.21,0.21,0.21,0.21,0.21,0.21,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-30,15,2026-03-30T09:30:00Z,2026-03-30T15:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12235923,no2,2026-03-30,16,2026-03-30T10:30:00Z,2026-03-30T16:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-30,16,2026-03-30T10:30:00Z,2026-03-30T16:00:00+05:30,101.22,101.22,101.22,101.22,101.22,101.22,,25.0,1
mumbai,Mumbai,12708243,no2,2026-03-30,17,2026-03-30T11:30:00Z,2026-03-30T17:00:00+05:30,107.88749999999999,107.69,103.79,112.38,104.1575,111.41999999999999,4.483535621210858,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-30,17,2026-03-30T11:30:00Z,2026-03-30T17:00:00+05:30,73.575,66.6,58.4,102.7,62.4725,77.7025,5.485091916580196,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-30,17,2026-03-30T11:30:00Z,2026-03-30T17:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,,50.0,2
